,SOC,datetime
208,10.559495665878645,2023-04-05 19:00:00
209,1.1820330969267139,2023-04-05 19:30:00
210,1.3002364066193852,2023-04-05 20:00:00
211,1.5760441292356184,2023-04-05 20:30:00
212,1.69424743892829,2023-04-05 21:00:00
213,1.9700551615445232,2023-04-05 21:30:00
214,2.2458628841607564,2023-04-05 22:00:00
215,7.565011820330969,2023-04-05 22:30:00
216,10.795902285263987,2023-04-05 23:00:00
217,11.82033096926714,2023-04-05 23:30:00
218,16.9424743892829,2023-04-06 00:00:00
219,12.962962962962962,2023-04-06 00:30:00
220,11.741528762805357,2023-04-06 01:00:00
221,13.120567375886523,2023-04-06 01:30:00
222,8.628841607565011,2023-04-06 02:00:00
223,16.075650118203306,2023-04-06 02:30:00
224,16.82427107959023,2023-04-06 03:00:00
225,17.375886524822693,2023-04-06 03:30:00
226,21.552403467297083,2023-04-06 04:00:00
227,21.00078802206462,2023-04-06 04:30:00
228,21.0795902285264,2023-04-06 05:00:00
229,26.04412923561859,2023-04-06 05:30:00
230,18.242710795902283,2023-04-06 06:00:00
231,16.82427107959023,2023-04-06 06:30:00
232,30.61465721040189,2023-04-06 07:00:00
233,30.496453900709223,2023-04-06 07:30:00
234,20.724980299448383,2023-04-06 08:00:00
235,26.31993695823483,2023-04-06 08:30:00
236,29.472025216706065,2023-04-06 09:00:00
237,30.65405831363278,2023-04-06 09:30:00
238,35.69739952718676,2023-04-06 10:00:00
239,44.05043341213554,2023-04-06 10:30:00
240,29.117415287628056,2023-04-06 11:00:00
241,25.29550827423168,2023-04-06 11:30:00
242,25.33490937746257,2023-04-06 12:00:00
243,38.10086682427108,2023-04-06 12:30:00
244,28.999211977935378,2023-04-06 13:00:00
245,37.1946414499606,2023-04-06 13:30:00
246,46.72970843183609,2023-04-06 14:00:00
247,47.399527186761226,2023-04-06 14:30:00
248,58.628841607565015,2023-04-06 15:00:00
249,62.3325453112687,2023-04-06 15:30:00
250,58.35303388494878,2023-04-06 16:00:00
251,44.12923561859732,2023-04-06 16:30:00
252,40.97714736012608,2023-04-06 17:00:00
253,56.14657210401891,2023-04-06 17:30:00
254,31.560283687943258,2023-04-06 18:00:00
255,20.094562647754135,2023-04-06 18:30:00
256,27.62017336485421,2023-04-06 19:00:00
257,32.82111899133176,2023-04-06 19:30:00
258,43.26241134751773,2023-04-06 20:00:00
259,49.76359338061466,2023-04-06 20:30:00
260,41.13475177304964,2023-04-06 21:00:00
261,40.81954294720252,2023-04-06 21:30:00
262,52.08825847123718,2023-04-06 22:00:00
263,40.307328605200944,2023-04-06 22:30:00
264,14.184397163120567,2023-04-06 23:00:00
265,18.203309692671393,2023-04-06 23:30:00
266,18.400315208825845,2023-04-07 00:00:00
267,25.571315996847915,2023-04-07 00:30:00
268,60.16548463356973,2023-04-07 01:00:00
269,47.084318360914104,2023-04-07 01:30:00
270,26.674546887312843,2023-04-07 02:00:00
271,23.04964539007092,2023-04-07 02:30:00
272,39.95271867612293,2023-04-07 03:00:00
273,35.46099290780142,2023-04-07 03:30:00
274,39.28289992119779,2023-04-07 04:00:00
275,37.70685579196218,2023-04-07 04:30:00
276,39.75571315996848,2023-04-07 05:00:00
277,35.77620173364854,2023-04-07 05:30:00
278,12.253743104806935,2023-04-07 06:00:00
279,36.327817178881006,2023-04-07 06:30:00
280,14.972419227738376,2023-04-07 07:00:00
281,22.458628841607563,2023-04-07 07:30:00
282,30.45705279747833,2023-04-07 08:00:00
283,22.14342001576044,2023-04-07 08:30:00
284,19.897557131599683,2023-04-07 09:00:00
285,30.9692671394799,2023-04-07 09:30:00
286,24.152876280535853,2023-04-07 10:00:00
287,25.216706067769895,2023-04-07 10:30:00
288,21.513002364066192,2023-04-07 11:00:00
289,11.426319936958235,2023-04-07 11:30:00
290,20.17336485421592,2023-04-07 12:00:00
291,12.962962962962962,2023-04-07 12:30:00
292,16.19385342789598,2023-04-07 13:00:00
293,11.189913317572891,2023-04-07 13:30:00
294,10.914105594956657,2023-04-07 14:00:00
295,5.0039401103230885,2023-04-07 14:30:00
296,11.544523246650906,2023-04-07 15:00:00
297,10.362490149724191,2023-04-07 15:30:00
298,16.1150512214342,2023-04-07 16:00:00
299,17.02127659574468,2023-04-07 16:30:00
300,18.43971631205674,2023-04-07 17:00:00
301,25.768321513002366,2023-04-07 17:30:00
302,21.94641449960599,2023-04-07 18:00:00
303,17.257683215130022,2023-04-07 18:30:00
304,20.21276595744681,2023-04-07 19:00:00
305,11.229314420803782,2023-04-07 19:30:00
306,6.895193065405831,2023-04-07 20:00:00
307,2.6004728132387704,2023-04-07 20:30:00
308,3.1126871552403466,2023-04-07 21:00:00
309,5.516154452324665,2023-04-07 21:30:00
310,6.973995271867612,2023-04-07 22:00:00
311,4.806934594168636,2023-04-07 22:30:00
312,1.7336485421591805,2023-04-07 23:00:00
313,0.0,2023-04-07 23:30:00
314,4.570527974783293,2023-04-08 00:00:00
315,4.412923561859732,2023-04-08 00:30:00
316,1.5366430260047281,2023-04-08 01:00:00
317,4.846335697399527,2023-04-08 01:30:00
318,0.3940110323089046,2023-04-08 02:00:00
319,3.1126871552403466,2023-04-08 02:30:00
320,1.260835303388495,2023-04-08 03:00:00
321,2.206461780929866,2023-04-08 03:30:00
322,5.94956658786446,2023-04-08 04:00:00
323,3.1126871552403466,2023-04-08 04:30:00
324,8.55003940110323,2023-04-08 05:00:00
325,4.570527974783293,2023-04-08 05:30:00
326,2.482269503546099,2023-04-08 06:00:00
327,8.58944050433412,2023-04-08 06:30:00
328,4.412923561859732,2023-04-08 07:00:00
329,7.486209613869188,2023-04-08 07:30:00
330,0.3940110323089046,2023-04-08 08:00:00
331,9.535066981875492,2023-04-08 08:30:00
332,6.304176516942474,2023-04-08 09:00:00
333,11.82033096926714,2023-04-08 09:30:00
334,13.790386130811662,2023-04-08 10:00:00
335,15.760441292356186,2023-04-08 10:30:00
336,17.73049645390071,2023-04-08 11:00:00
337,14.38140267927502,2023-04-08 11:30:00
338,15.36643026004728,2023-04-08 12:00:00
339,37.62805358550039,2023-04-08 12:30:00
340,31.639085894405042,2023-04-08 13:00:00
341,31.796690307328603,2023-04-08 13:30:00
342,37.43104806934594,2023-04-08 14:00:00
343,44.12923561859732,2023-04-08 14:30:00
344,45.78408195429472,2023-04-08 15:00:00
345,41.96217494089834,2023-04-08 15:30:00
346,57.52561071710008,2023-04-08 16:00:00
347,61.97793538219071,2023-04-08 16:30:00
348,69.8581560283688,2023-04-08 17:00:00
349,43.06540583136328,2023-04-08 17:30:00
350,52.79747832939322,2023-04-08 18:00:00
351,57.13159968479117,2023-04-08 18:30:00
352,94.12923561859732,2023-04-08 19:00:00
353,67.61229314420804,2023-04-08 19:30:00
354,60.28368794326241,2023-04-08 20:00:00
355,55.16154452324665,2023-04-08 20:30:00
356,67.65169424743893,2023-04-08 21:00:00
357,61.5839243498818,2023-04-08 21:30:00
358,59.21985815602837,2023-04-08 22:00:00
359,41.371158392434985,2023-04-08 22:30:00
360,45.19306540583136,2023-04-08 23:00:00
361,65.2876280535855,2023-04-08 23:30:00
362,46.493301812450746,2023-04-09 00:00:00
363,57.13159968479117,2023-04-09 00:30:00
364,55.16154452324665,2023-04-09 01:00:00
365,44.79905437352246,2023-04-09 01:30:00
366,56.34357762017336,2023-04-09 02:00:00
367,44.12923561859732,2023-04-09 02:30:00
368,43.73522458628842,2023-04-09 03:00:00
369,48.85736800630418,2023-04-09 03:30:00
370,44.91725768321513,2023-04-09 04:00:00
371,43.34121355397951,2023-04-09 04:30:00
372,27.580772261623324,2023-04-09 05:00:00
373,38.61308116627266,2023-04-09 05:30:00
374,38.61308116627266,2023-04-09 06:00:00
375,37.43104806934594,2023-04-09 06:30:00
376,42.23798266351458,2023-04-09 07:00:00
377,34.672970843183606,2023-04-09 07:30:00
378,33.8849487785658,2023-04-09 08:00:00
379,33.8849487785658,2023-04-09 08:30:00
380,36.918833727344364,2023-04-09 09:00:00
381,30.338849487785655,2023-04-09 09:30:00
382,23.64066193853428,2023-04-09 10:00:00
383,23.128447596532702,2023-04-09 10:30:00
384,38.888888888888886,2023-04-09 11:00:00
385,29.432624113475175,2023-04-09 11:30:00
386,20.882584712371944,2023-04-09 12:00:00
387,26.910953506698185,2023-04-09 12:30:00
388,41.25295508274232,2023-04-09 13:00:00
389,38.49487785657998,2023-04-09 13:30:00
390,28.95981087470449,2023-04-09 14:00:00
391,26.004728132387704,2023-04-09 14:30:00
392,20.094562647754135,2023-04-09 15:00:00
393,10.756501182033096,2023-04-09 15:30:00
394,26.39873916469661,2023-04-09 16:00:00
395,13.869188337273444,2023-04-09 16:30:00
396,21.27659574468085,2023-04-09 17:00:00
397,14.775413711583923,2023-04-09 17:30:00
398,14.578408195429471,2023-04-09 18:00:00
399,16.15445232466509,2023-04-09 18:30:00
400,21.39479905437352,2023-04-09 19:00:00
401,14.972419227738376,2023-04-09 19:30:00
402,14.578408195429471,2023-04-09 20:00:00
403,17.336485421591803,2023-04-09 20:30:00
404,13.396375098502757,2023-04-09 21:00:00
405,9.141055949566587,2023-04-09 21:30:00
406,12.411347517730496,2023-04-09 22:00:00
407,11.82033096926714,2023-04-09 22:30:00
408,11.03230890464933,2023-04-09 23:00:00
409,15.248226950354612,2023-04-09 23:30:00
410,10.520094562647754,2023-04-10 00:00:00
411,11.150512214342001,2023-04-10 00:30:00
412,9.062253743104806,2023-04-10 01:00:00
413,9.929078014184396,2023-04-10 01:30:00
414,12.687155240346732,2023-04-10 02:00:00
415,7.880220646178093,2023-04-10 02:30:00
416,7.092198581560283,2023-04-10 03:00:00
417,3.152088258471237,2023-04-10 03:30:00
418,5.91016548463357,2023-04-10 04:00:00
419,4.137115839243498,2023-04-10 04:30:00
420,5.12214342001576,2023-04-10 05:00:00
421,3.152088258471237,2023-04-10 05:30:00
422,4.334121355397951,2023-04-10 06:00:00
423,3.9401103230890464,2023-04-10 06:30:00
424,2.3640661938534278,2023-04-10 07:00:00
425,3.5460992907801416,2023-04-10 07:30:00
426,2.3640661938534278,2023-04-10 08:00:00
427,3.9401103230890464,2023-04-10 08:30:00
428,3.9401103230890464,2023-04-10 09:00:00
429,3.152088258471237,2023-04-10 09:30:00
430,6.6981875492513785,2023-04-10 10:00:00
431,5.516154452324665,2023-04-10 10:30:00
432,2.56107171000788,2023-04-10 11:00:00
433,3.152088258471237,2023-04-10 11:30:00
434,3.5460992907801416,2023-04-10 12:00:00
435,6.185973207249803,2023-04-10 12:30:00
436,8.156028368794326,2023-04-10 13:00:00
437,10.362490149724191,2023-04-10 13:30:00
438,14.302600472813236,2023-04-10 14:00:00
439,7.880220646178093,2023-04-10 14:30:00
440,12.608353033884947,2023-04-10 15:00:00
441,18.5973207249803,2023-04-10 15:30:00
442,15.839243498817968,2023-04-10 16:00:00
443,10.756501182033096,2023-04-10 16:30:00
444,14.657210401891254,2023-04-10 17:00:00
445,18.75492513790386,2023-04-10 17:30:00
446,18.79432624113475,2023-04-10 18:00:00
447,33.64854215918046,2023-04-10 18:30:00
448,36.3672182821119,2023-04-10 19:00:00
449,23.246650906225373,2023-04-10 19:30:00
450,32.702915681639084,2023-04-10 20:00:00
451,35.342789598108745,2023-04-10 20:30:00
452,43.932230102442865,2023-04-10 21:00:00
453,44.24743892828999,2023-04-10 21:30:00
454,45.70527974783294,2023-04-10 22:00:00
455,44.40504334121355,2023-04-10 22:30:00
456,53.07328605200944,2023-04-10 23:00:00
457,41.76516942474389,2023-04-10 23:30:00
458,34.436564223798264,2023-04-11 00:00:00
459,50.11820330969267,2023-04-11 00:30:00
460,53.11268715524035,2023-04-11 01:00:00
461,39.08589440504334,2023-04-11 01:30:00
462,50.43341213553979,2023-04-11 02:00:00
463,54.05831363278171,2023-04-11 02:30:00
464,61.97793538219071,2023-04-11 03:00:00
465,61.859732072498026,2023-04-11 03:30:00
466,55.752561071710005,2023-04-11 04:00:00
467,68.5579196217494,2023-04-11 04:30:00
468,54.37352245862884,2023-04-11 05:00:00
469,50.90622537431047,2023-04-11 05:30:00
470,56.46178092986604,2023-04-11 06:00:00
471,42.75019700551615,2023-04-11 06:30:00
472,44.52324665090622,2023-04-11 07:00:00
473,60.756501182033084,2023-04-11 07:30:00
474,55.752561071710005,2023-04-11 08:00:00
475,53.58550039401103,2023-04-11 08:30:00
476,55.55555555555555,2023-04-11 09:00:00
477,55.94956658786446,2023-04-11 09:30:00
478,37.31284475965327,2023-04-11 10:00:00
479,51.02442868400315,2023-04-11 10:30:00
480,44.91725768321513,2023-04-11 11:00:00
481,49.36958234830575,2023-04-11 11:30:00
482,47.28132387706856,2023-04-11 12:00:00
483,48.58156028368794,2023-04-11 12:30:00
484,48.66036249014972,2023-04-11 13:00:00
485,47.28132387706856,2023-04-11 13:30:00
486,46.09929078014184,2023-04-11 14:00:00
487,40.58313632781718,2023-04-11 14:30:00
488,44.12923561859732,2023-04-11 15:00:00
489,35.342789598108745,2023-04-11 15:30:00
490,52.79747832939322,2023-04-11 16:00:00
491,53.38849487785658,2023-04-11 16:30:00
492,40.58313632781718,2023-04-11 17:00:00
493,50.23640661938534,2023-04-11 17:30:00
494,37.94326241134752,2023-04-11 18:00:00
495,37.03703703703704,2023-04-11 18:30:00
496,36.64302600472813,2023-04-11 19:00:00
497,35.85500394011032,2023-04-11 19:30:00
498,27.30496453900709,2023-04-11 20:00:00
499,34.2789598108747,2023-04-11 20:30:00
500,30.45705279747833,2023-04-11 21:00:00
501,33.21513002364066,2023-04-11 21:30:00
502,32.30890464933018,2023-04-11 22:00:00
503,29.156816390858943,2023-04-11 22:30:00
504,28.644602048857365,2023-04-11 23:00:00
505,24.42868400315209,2023-04-11 23:30:00
506,29.156816390858943,2023-04-12 00:00:00
507,30.41765169424744,2023-04-12 00:30:00
508,29.03861308116627,2023-04-12 01:00:00
509,25.29550827423168,2023-04-12 01:30:00
510,27.97478329393223,2023-04-12 02:00:00
511,16.9424743892829,2023-04-12 02:30:00
512,26.20173364854216,2023-04-12 03:00:00
513,24.310480693459414,2023-04-12 03:30:00
514,26.39873916469661,2023-04-12 04:00:00
515,26.004728132387704,2023-04-12 04:30:00
516,22.85263987391647,2023-04-12 05:00:00
517,25.216706067769895,2023-04-12 05:30:00
518,24.822695035460992,2023-04-12 06:00:00
519,29.82663514578408,2023-04-12 06:30:00
520,24.42868400315209,2023-04-12 07:00:00
521,24.034672970843182,2023-04-12 07:30:00
522,18.045705279747832,2023-04-12 08:00:00
523,23.64066193853428,2023-04-12 08:30:00
524,23.246650906225373,2023-04-12 09:00:00
525,23.246650906225373,2023-04-12 09:30:00
526,22.458628841607563,2023-04-12 10:00:00
527,22.06461780929866,2023-04-12 10:30:00
528,22.06461780929866,2023-04-12 11:00:00
529,21.670606776989754,2023-04-12 11:30:00
530,21.86761229314421,2023-04-12 12:00:00
531,20.882584712371944,2023-04-12 12:30:00
532,20.606776989755712,2023-04-12 13:00:00
533,20.094562647754135,2023-04-12 13:30:00
534,19.70055161544523,2023-04-12 14:00:00
535,11.544523246650906,2023-04-12 14:30:00
536,9.456264775413711,2023-04-12 15:00:00
537,18.51851851851852,2023-04-12 15:30:00
538,17.336485421591803,2023-04-12 16:00:00
539,18.00630417651694,2023-04-12 16:30:00
540,17.73049645390071,2023-04-12 17:00:00
541,17.336485421591803,2023-04-12 17:30:00
542,14.972419227738376,2023-04-12 18:00:00
543,11.189913317572891,2023-04-12 18:30:00
544,21.94641449960599,2023-04-12 19:00:00
545,16.351457840819542,2023-04-12 19:30:00
546,16.15445232466509,2023-04-12 20:00:00
547,15.760441292356186,2023-04-12 20:30:00
548,4.373522458628841,2023-04-12 21:00:00
549,11.229314420803782,2023-04-12 21:30:00
550,26.556343577620176,2023-04-12 22:00:00
551,20.2521670606777,2023-04-12 22:30:00
552,8.43183609141056,2023-04-12 23:00:00
553,15.721040189125295,2023-04-12 23:30:00
554,4.964539007092198,2023-04-13 00:00:00
555,7.328605200945627,2023-04-13 00:30:00
556,12.214342001576044,2023-04-13 01:00:00
557,6.73758865248227,2023-04-13 01:30:00
558,5.08274231678487,2023-04-13 02:00:00
559,10.12608353033885,2023-04-13 02:30:00
560,5.319148936170213,2023-04-13 03:00:00
561,7.68321513002364,2023-04-13 03:30:00
562,9.850275807722616,2023-04-13 04:00:00
563,7.092198581560283,2023-04-13 04:30:00
564,8.668242710795901,2023-04-13 05:00:00
565,9.37746256895193,2023-04-13 05:30:00
566,6.185973207249803,2023-04-13 06:00:00
567,12.490149724192277,2023-04-13 06:30:00
568,8.274231678486997,2023-04-13 07:00:00
569,2.639873916469661,2023-04-13 07:30:00
570,10.598896769109535,2023-04-13 08:00:00
571,0.5910165484633569,2023-04-13 08:30:00
572,7.2498029944838445,2023-04-13 09:00:00
573,4.334121355397951,2023-04-13 09:30:00
574,3.309692671394799,2023-04-13 10:00:00
575,2.0094562647754133,2023-04-13 10:30:00
576,5.673758865248226,2023-04-13 11:00:00
577,1.6548463356973995,2023-04-13 11:30:00
578,1.5760441292356184,2023-04-13 12:00:00
579,1.5760441292356184,2023-04-13 12:30:00
580,2.876280535855004,2023-04-13 13:00:00
581,4.373522458628841,2023-04-13 13:30:00
582,1.69424743892829,2023-04-13 14:00:00
583,2.3640661938534278,2023-04-13 14:30:00
584,2.2458628841607564,2023-04-13 15:00:00
585,2.718676122931442,2023-04-13 15:30:00
586,2.2852639873916467,2023-04-13 16:00:00
587,1.1820330969267139,2023-04-13 16:30:00
588,0.7880220646178092,2023-04-13 17:00:00
589,1.5760441292356184,2023-04-13 17:30:00
590,4.885736800630418,2023-04-13 18:00:00
591,0.43341213553979513,2023-04-13 18:30:00
592,0.0,2023-04-13 19:00:00
593,0.0,2023-04-13 19:30:00
594,0.0,2023-04-13 20:00:00
595,1.1820330969267139,2023-04-13 20:30:00
596,0.9456264775413711,2023-04-13 21:00:00
597,0.5910165484633569,2023-04-13 21:30:00
598,4.925137903861308,2023-04-13 22:00:00
599,3.9007092198581557,2023-04-13 22:30:00
600,0.6304176516942475,2023-04-13 23:00:00
601,4.964539007092198,2023-04-13 23:30:00
602,8.55003940110323,2023-04-14 00:00:00
603,3.309692671394799,2023-04-14 00:30:00
604,3.2308904649330175,2023-04-14 01:00:00
605,4.1765169424743895,2023-04-14 01:30:00
